Movie,Year,Plex Status,Source,IMDB ID,TMDB ID,Collections,Tags,Posters,,Matt,Gabe,Griffin,Dan,Andrew,Ice,Image
Paul Blart: Mall Cop 2,2015,,,tt3450650,256961,Comedy,,,,,,,,,,
Paycheck,2003,******Request,,tt0338337,9620,SciFi|Mystery|Action,,,,,,,,,,
Pearl,2022,Yes,,tt18925334,949423,Horror,,,,,,,,,,
Penguins of Madagascar,2014,***Request,,tt1911658,270946,3D Animation,,,,,,,,,,
Penny Serenade,1941,****Request,Rarbg|PBS,tt0034012,43795,Romance,,,,,,,,,,
Peppermint,2018,Yes,,tt6850820,458594,Action|Thriller,,,,,,,,,,
Perfect Blue,1997,Yes,,tt0156887,86976,Anime|Mystery|Drama,,,,,,,,,,
Permanent Midnight,1998,*******Request,,tt0120788,22318,Drama,Drugs,,,,,,,,,
Perro come perro,2008,,,tt1157631,33558,Thriller,,,,,,,,,,
Persepolis,2007,*****Request,,tt0808417,2011,2D Animation,French,,,,,,,,,
Pet Sematary,1989,,,tt0098084,8913,Horror,,,,,,,,,,
Peter Pan,1953,Yes,,tt0046183,10693,2D Animation,,,,,,,,,,
Petite Maman,2021,****Request,,tt13204490,749004,Drama|Fantasy,French,,,,,,,,,
Phantom Thread,2017,Yes,,tt5776858,400617,Drama|Romance,,,,,,,,,,
Philadelphia,1993,Yes,,tt0107818,9800,Legal|Drama,LGBTQ,Legal,,,,,,,,
Philomena,2013,***Request,,tt2431286,205220,Drama,,,,,,,,,,
Phone Booth,2002,**Request,,tt0183649,1817,Thriller,,,,,,,,,,
Pi,1998,Yes,,tt0138704,473,Mystery|Drama,Low Budget,,,,,,,,,
Picnic at Hanging Rock,1975,***Request,,tt0073540,11020,Drama|Mystery,,,,,,,,,,
Pig,2021,Yes,,tt11003218,635731,Drama,,,,,,,,,,
Pillow Talk,1959,*Request,,tt0053172,4952,RomCom,,,,,,,,,,
Pimpernel Smith,1941,Yes,,tt0034027,43788,Adventure|Espionage,,,,,,,,,,
Pineapple Express,2008,Yes,,tt0910936,10189,Comedy|Action,,,,,,,,,,
Pinocchio,1940,Yes,,tt0032910,10895,2D Animation,,1940s,,,,,,,,
Pioneer,2013,**Request,,tt2369205,168399,Adventure|Thriller,Period|Norwegian,,,,,,,,,
Piranha,1978,***Request,,tt0078087,24831,Horror,,,,,,,,,,
Piranha,1995,,,tt0114137,48374,Horror,,,,,,,,,,
Piranha II: The Spawning,1981,,,tt0082910,31646,Horror,,,,,,,,,,
Pirates of the Caribbean: At World's End,2007,Yes,,tt0449088,285,Adventure,,,,,,,,,,
Pirates of the Caribbean: Dead Man's Chest,2006,Yes,,tt0383574,58,Adventure,,,,,,,,,,
Pirates of the Caribbean: Dead Men Tell No Tales,2017,Yes,,tt1790809,166426,Adventure,,,,,,,,,,
Pirates of the Caribbean: On Stranger Tides,2011,Yes,,tt1298650,1865,Adventure,,,,,,,,,,
Pirates of the Carribean: The Curse of the Black Pearl,2003,Yes,,tt0325980,22,Adventure,,Adventure,,,,,,,,
Pitch Perfect,2012,Yes,,tt1981677,114150,Music,,Musical,,,,,,,,
Pitfall,1948,****Request,PBS,tt0040695,25688,Crime,Noir,,,,,,,,,
Pixels,2015,,,tt2120120,257344,Comedy,,,,,,,,,,
Places in the Heart,1984,**Request,,tt0087921,13681,Drama,,,,,,,,,,
Plan 9 from Outer Space,1959,Yes,,tt0052077,10513,SciFi,GoodBad,GoodBad,,,,,,,,
Planes,2013,*Request,,tt1691917,151960,3D Animation,,,,,,,,,,
Planes Trains and Automobiles,1987,Yes,,tt0093748,2609,Comedy,,,,,,,,,,
Planet of the Apes,1968,Yes,,tt0063442,871,SciFi,,1960s,,,,,,,,
Planet of the Apes (2001),2001,,,tt0133152,869,SciFi|Apocalypse,,,,,,,,,,
Platoon,1986,Yes,,tt0091763,792,War,,War,,,,,,,,
Playback,2012,,,tt1682940,84907,Horror,,,,,,,,,,
PlayTime,1967,Yes,,tt0062136,10227,,French,International,,,,,,,,
Pleasantville,1998,Yes,,tt0120789,2657,Fantasy|Dramedy,Period,,,,,,,,,
Please Murder Me!,1956,****Request,Youtube,tt0049621,46421,Legal|Crime|Drama,Noir,,,,,,,,,
Pleasure,2021,***Request,,tt8550054,592695,Drama,,,,,,,,,,
Pocahontas,1995,Yes,,tt0114148,10530,2D Animation,,,,,,,,,,
Point Break,1991,****Request,,tt0102685,1089,Heist,,,,,,,,,,
Police Story,1985,,,tt0089374,9056,Action,,,,,,,,,,
Police Story 2,1988,,,tt0095403,10753,Action,,,,,,,,,,
Police Story: Lockdown,2013,,,tt2599716,219572,Action,,,,,,,,,,
Pollock,2000,**Request,,tt0183659,12509,Biopic,,,,,,,,,,
Poltergeist ,1982,Yes,,tt0084516,609,Horror,,Horror,,,,,,,,
Poltergeist II,1986,,,tt0095889,11133,Horror,,,,,,,,,,
Poltergeist III,1988,,,tt0095889,10306,Horror,,,,,,,,,,
Polyanna,1960,******Request,,tt0054195,31102,Family,,,,,,,,,,
Polytechnique,2009,******Request,,tt1194238,22302,Crime|History,French,,,,,,,,,
Pontypool,2008,*Request,,tt1226681,23963,Horror,,,,,,,,,,
Ponyo,2008,Yes,,tt0876563,12429,Anime,,,,,,,,,,
Poor Things,2023,#NAME?,,tt14230458,792307,Dramedy|Romace,,,,,,,,,,
Poor Things,2023,Arr - U,,tt14230458,792307,Supernatural|RomCom|Romance,,,,,,,,,,
Popeye,1980,*Request,,tt0081353,11335,Family,,,,,,,,,,
Popstar: Never Stop Never Stopping,2016,****Request,,tt3960412,341012,Comedy,Mockumentary,,,,,,,,,
Porco Rosso,1992,Yes,,tt0104652,11621,Anime,,,,,,,,,,
Port Of New York,1949,**Request,Youtube,tt0041761,23334,Crime,Noir,,,,,,,,,
Portrait of a Lady on Fire,2019,Yes,,tt8613070,531428,Romance,LGBTQ|French,,,,,,,,,
Poser,2021,***Request,,tt11175956,820967,Music|Drama,,,,,,,,,,
Pot O' Gold,1941,Yes,,tt0034055,18702,,,,,,,,,,,
Prayers for the Stolen,2021,,,tt10366574,670981,Drama,,,,,,,,,,
Predator,1987,Yes,,tt0093773,106,Monster,,Monster,,,,,,,,
Predestination,2014,Yes,,tt2397535,206487,Time Travel|SciFi,,,,,,,,,,
Prefontaine,1997,*Request,,tt0119937,26306,Sports|Biopic,,,,,,,,,,
Presumed Innocent,1990,**Request,,tt0100404,11092,Legal,,,,,,,,,,
Pretty Baby,1978,**Request,,tt0078111,26973,Drama,,,,,,,,,,
Pretty in Pink,1986,**Request,,tt0091790,11522,RomCom,,,,,,,,,,
Pretty Village Pretty Flame,1996,,,tt0116860,29927,,Serbian,,,,,,,,,
Pretty Woman,1990,***Request,,tt0100405,114,RomCom,,,,,,,,,,
Prey,2022,Yes,,tt11866324,766507,Action|Monster,,,,,,,,,,
Pride & Prejudice,2005,**Request,,tt0414387,4348,Romance|Drama,,,,,,,,,,
Pride and Glory,2008,**Request,,tt0482572,13150,Crime|Thriller,,,,,,,,,,
Pride and Prejudice and Zombies,2016,**Request,,tt1374989,58431,Monster|Fantasy|Action,,,,,,,,,,
Primal Fear,1996,Yes,,tt0117381,1592,Crime|Legal,,,,,,,,,,
Primer,2004,Yes,,tt0390384,14337,Time Travel,Low Budget,Time Travel,,,,,,,,
Prince Avalanche,2013,****Request,,tt2195548,113148,Comedy,,,,,,,,,,
Prince of Persia: The Sands of Time,2010,Yes,,tt0473075,9543,Adventure,,,,,,,,,,
Princess Mononoke,1997,Yes,,tt0119698,128,Anime|Fantasy,,Anime,,,,,,,,
Prison Break,1938,*Request,Youtube,tt0030625,242693,Crime|Thriller,,,,,,,,,,
Prisoners,2013,Yes,,tt1392214,146233,Thriller|Crime,,,,,,,,,,
Prisoners of Ghostland,2021,Yes,,tt6372694,523638,Action|Fantasy,,,,,,,,,,
Project Almanac,2015,,,tt2436386,227719,SciFi,,,,,,,,,,
Project X,2012,Yes,,tt1636826,57214,Comedy,,,,,,,,,,
Prometheus ,2012,Yes,,tt1446714,70981,SciFi,,,,,,,,,,
Promising Young Woman,2020,Yes,,tt9620292,582014,Thriller,,,,,,,,,,
Prospect,2018,Yes,,tt7946422,506072,SciFi,,,,,,,,,,
Psycho,1960,Yes,,tt0054215,539,Thriller,,Thriller|1960s,,,,,,,,
Psycho Beach Party,2000,,,tt0206226,27723,Comedy|Horror,,,,,,,,,,
Public Enemies,2009,****Request,,tt1152836,11322,Crime|Biopic,,,,,,,,,,
Pulp Fiction,1994,Yes,,tt0110912,680,Crime,,Crime,,,,,,,,
Pulse,2001,,,tt0286751,27324,Horror,Japanese,,,,,,,,,
Punch-Drunk Love,2002,Yes,,tt0272338,8051,RomCom,,,,,,,,,,
Puppet Master,1989,,,tt0098143,26953,Horror,,,,,,,,,,
Pure Shit,1975,,,tt0075111,37510,Crime,Australia,,,,,,,,,
Purple Noon,1960,Yes,,tt0054189,10363,Crime|Drama|Thriller,,,,,,,,,,
Pushover,1954,**Request,Youtube,tt0047377,31555,Crime|Romance,Noir,,,,,,,,,
Puss in Boots,2011,Yes,,tt0448694,417859,3D Animation,,,,,,,,,,
Puss in Boots: The Last Wish,2022,Yes,,tt3915174,315162,3D Animation|Adventure,,,,,,,,,,
Quest,2017,****Request,,tt4157144,437363,Drama,,,,,,,,,,
Quicksand,1950,,PBS,tt0042869,23342,Crime,,,,,,,,,,
Quills,2000,***Request,,tt0180073,10876,Drama,,,,,,,,,,
Quiz Lady,2023,Yes,,tt13405810,787781,Comedy,,,,,,,,,,
Quo Vadis,1951,***Request,,tt0043949,11620,Religion,,,,,,,,,,
Quo Vadis Aida?,2020,Arr,Missing,tt8633462,728118,War,Serbian,,,,,,,,,
R.I.P.D.,2013,**Request,,tt0790736,49524,Fantasy,,,,,,,,,,
Race,2016,,,tt3499096,323677,Biopic|Sports,,,,,,,,,,
Raging Bull,1980,**Request,,tt0081398,1578,Sports,,,,,,,,,,
Rain Man,1988,Yes,,tt0095953,380,Drama,Psychology,,,,,,,,,
Raise the Red Lantern,1991,*Request,,tt0101640,10404,Drama,Chinese,,,,,,,,,
Ralph Breaks the Internet,2018,**Request,,tt5848272,404368,3D Animation,,,,,,,,,,
Rambo,2008,,,tt0462499,7555,Action|War,,,,,,,,,,
Rambo III,1988,,,tt0095956,1370,Action|War,,,,,,,,,,
Rambo: First Blood,1982,****Request,,tt0083944,1368,Action|War,,,,,,,,,,
Rambo: First Blood Part II,1985,,,tt0089880,1369,Action|War,,,,,,,,,,
Rambo: Last Blood,2019,,,tt1206885,522938,Action|War,,,,,,,,,,
Ran,1985,Yes,,tt0089881,11645,Action|War|History,Japanese|Shakespeare,,,,,,,,,
Rango,2011,Yes,,tt1192628,44896,3D Animation|Western,,3D Animation,,,,,,,,
Rashomon,1950,***Request,,tt0042876,548,Crime|Mystery|Drama,,,,,,,,,,
Rasing Arizona,1987,Yes,,tt0093822,378,Comedy|Crime,,,,,,,,,,
Ratatouille,2007,Yes,,tt0382932,2062,3D Animation,,,,,,,,,,
Ravenous,1999,Yes,,tt0129332,10212,Adventure|Western|Drama|Horror,,,,,,,,,,
Raya and the Last Dragon,2021,Yes,,tt5109280,527774,3D Animation,,,,,,,,,,
Razorback,1984,,,tt0087981,26178,Horror,Australia,,,,,,,,,
Ready Player One,2018,Yes,,tt1677720,333339,SciFi,,,,,,,,,,
Real Steel,2011,Yes,,tt0433035,39254,Action|SciFi|Sport,,,,,,,,,,
Reality Bites,1994,Yes,,tt0110950,2788,Dramedy|RomCom,,,,,,,,,,
Rear Window,1954,Yes,,tt0047396,567,Mystery,,,,,,,,,,
Rebel Without a Cause,1955,Yes,,tt0048545,221,Drama,,1950s,,,,,,,,
RED,2010,***Request,,tt1245526,39514,Action,,,,,,,,,,
RED 2,2013,,,tt1821694,146216,Action,,,,,,,,,,
Red Beard,1965,*Request,,tt0058888,3780,Drama,Japanese,,,,,,,,,
Red Dragon,2002,*****Request,,tt0289765,9533,Crime,,,,,,,,,,
Red Eye,2005,Yes,,tt0421239,11460,Thriller|Mystery,,,,,,,,,,
Red Notice,2021,Yes,,tt7991608,512195,Action|Espionage,,,,,,,,,,
Red Planet Mars,1952,*Request,Youtube,tt0045073,26241,SciFi,,,,,,,,,,
Red River,1948,Yes,,tt0040724,3089,Western,,,,,,,,,,
Red Rocket,2021,Yes,,tt13453006,763329,Dramedy,,,,,,,,,,
Red Sparrow,2018,,,tt2873282,401981,Espionage,,,,,,,,,,
Reds,1981,****Request,,tt0082979,18254,Biopic|History,,,,,,,,,,
Rehearsal for Murder,1982,****Request,,tt0084582,66108,Drama|Mystery|Thriller,,,,,,,,,,
Remember Me,2010,*****Request,,tt1403981,23169,Romance|Drama,,,,,,,,,,
Remember the Titans,2000,Yes,,tt0210945,10637,Sports,,Sports,,,,,,,,
Reminiscence,2021,**Request,,tt3272066,579047,SciFi|Mystery|Romance,,,,,,,,,,
Renfield,2023,*****Request,,tt11358390,649609,Action|Comedy|Horror|Monster,,,,,,,,,,
Rent,2005,,,tt0294870,1833,Music,LGBTQ,,,,,,,,,
Repo Men,2010,Yes,,tt1053424,31867,Action|SciFi|Thriller,,,,,,,,,,
Requiem for a Dream,2000,****Request,,tt0180093,641,Crime,Psychology|Drugs,,,,,,,,,
Reservoir Dogs,1992,Yes,,tt0105236,500,Heist,Low Budget,Heist|1990s,,,,,,,,
Resident Evil,2002,***Request,,tt0120804,1576,Horror|Apocalypse,Video Game,,,,,,,,,
Resident Evil: Afterlife,2010,,,tt1220634,35791,Horror|Apocalypse,,,,,,,,,,
Resident Evil: Apocalypse,2004,,,tt0318627,1577,Horror|Apocalypse,,,,,,,,,,
Resident Evil: Extinction,2007,,,tt0432021,7737,Horror|Apocalypse,,,,,,,,,,
Resident Evil: Retribution,2012,,,tt1855325,71679,Horror|Apocalypse,,,,,,,,,,
Resident Evil: The Final Chapter,2016,,,tt2592614,173897,Horror|Apocalypse,,,,,,,,,,
Respect,2021,Yes,,tt2452150,592863,Biopic|Music,,,,,,,,,,
Resurrection,2022,*****Request,,tt11540726,872497,Crime|Horror|Thriller,,,,,,,,,,
Return of the Fly,1959,,,tt0053219,38126,Monster|Horror,,,,,,,,,,
Return of the Secaucus Seven,1980,***Request,Missing,tt0081420,42750,Politics,,,,,,,,,,
Return to Seoul,2022,*****Request,,tt19719836,952701,Drama,French,,,,,,,,,
Revolutionary Road,2008,***Request,,tt0959337,4148,Romance,,,,,,,,,,
Richard III,1995,**Request,,tt0114279,31174,Drama|History,Shakespeare,,,,,,,,,
Rififi,1955,Yes,,tt0048021,934,Heist,,,,,,,,,,
Right Now Wrong Then,2015,Yes,,tt4768776,354275,Drama|Romance,Korean,,,,,,,,,
Ring 0: Birthday,2000,,,tt0235712,9674,Horror,Japanese,,,,,,,,,
Ring 2,1999,,,tt0218553,9669,Horror,Japanese,,,,,,,,,
Rings,2005,,,tt0449092,91908,Horror,,,,,,,,,,
Rings,2017,,,tt0498381,14564,Horror,,,,,,,,,,
Ringu,1998,**Request,,tt0178868,2671,Horror,,,,,,,,,,
Rio,2011,Yes,,tt1436562,46195,3D Animation,,,,,,,,,,
Rio Bravo,1959,*Request,,tt0053221,301,Western,,,,,,,,,,
Rio Grande,1950,,,tt0042895,11617,Western,,,,,,,,,,
Rise of the Planet of the Apes,2011,Yes,,tt1318514,61791,SciFi|Apocalypse,,,,,,,,,,
Risky Business,1983,Yes,,tt0086200,9346,Dramedy,,,,,,,,,,
Road House,1948,***Request,Youtube,tt0040740,30624,Action,Noir,,,,,,,,,
Road House,,#NAME?,,tt3359350,359410,Action|Thriller,,,,,,,,,,
Road House,1989,******Request,,tt0098206,10135,Action|Thriller,,,,,,,,,,
Road to Perdition,2002,*****Request,,tt0257044,4147,Crime|Thriller,,,,,,,,,,
Roam Rome Mein,2019,***Request,,tt9399168,637116,Drama,Hindi,,,,,,,,,
Robin Hood,1973,Yes,,tt0070608,11886,2D Animation,,,,,,,,,,
Robin Hood: Men in Tights,1993,Yes,,tt0107977,8005,Comedy|Music,,,,,,,,,,
Robocop,1987,Yes,,tt0093870,5548,SciFi|Action,,,,,,,,,,
Robot & Frank,2012,*****Request,,tt1990314,84329,Heist,,,,,,,,,,
Robots,2005,Yes,,tt0358082,9928,3D Animation,,,,,,,,,,
Rocky,1976,Yes,,tt0075148,1366,Sports,,Sports|1970s,,,,,,,,
Rocky IV,1985,*Request,,tt0089927,1374,Sports,,,,,,,,,,
Rogue One: A Star Wars Story,2016,Yes,,tt3748528,330459,SciFi,,,,,,,,,,
Roman Holiday,1953,,,tt0046250,804,Romance,,,,,,,,,,
Rome Open City,1945,**Request,,tt0038890,307,History,,,,,,,,,,
Romeo + Juliet,1996,Arr,,tt0117509,454,Romance,Shakespeare,,,,,,,,,
Romeo and Juliet,1968,**Request,,tt0063518,6003,Romance|Drama,Shakespeare,,,,,,,,,
Romeo and Juliet,1936,,,tt0028203,43879,Romance|Drama,Shakespeare,,,,,,,,,
Romeo and Juliet,1954,,,tt0047029,92784,Romance|Drama,Shakespeare,,,,,,,,,
Romeo and Juliet,1966,,,tt0060911,241468,Romance|Drama,Shakespeare,,,,,,,,,
Romeo and Juliet,2013,,,tt1645131,91745,Romance|Drama,Shakespeare,,,,,,,,,
Romeo and Juliet,2014,,,tt3466476,258775,Romance|Drama,Shakespeare,,,,,,,,,
Ron's Gone Wrong,2021,Yes,,tt7504818,482321,3D Animation,,,,,,,,,,
Ronin,1998,Yes,,tt0122690,8195,Espionage,,,,,,,,,,
Room,2015,**Request,,tt3170832,264644,Drama,,,,,,,,,,
Rope Of Sand,1949,****Request,Youtube,tt0041822,15481,Adventure,Noir,,,,,,,,,
Rosemary's Baby,1968,*Request,,tt0063522,805,Horror|Drama,,,,,,,,,,
Rosemary's Baby,1968,Yes,,tt0063522,805,Horror,,,,,,,,,,
Roses Are Red,1947,,Youtube,tt0039787,145723,Crime,,,,,,,,,,
Rough Night,2017,,,tt4799050,397422,Crime|Comedy,,,,,,,,,,
Rounders,1998,Yes,,tt0128442,10220,Crime|Drama,Gambling,,,,,,,,,
Royal Wedding,1951,Yes,,tt0043983,18646,Music|RomCom,,,,,,,,,,
RRR,2022,Yes,,tt8178634,579974,Action|Drama,,,,,,,,,,
Ruby Sparks,2012,*****Request,,,103332,RomCom|Supernatural,,,,,,,,,,
Rudolph the Red-Nosed Reindeer,1964,Yes,,tt0058536,13382,Christmas,,Christmas,,,,,,,,
Rudy,1993,Yes,,tt0108002,14534,Sports,,Sports,,,,,,,,
Rudy: The Rudy Giuliani Story,2003,****Request,,tt0323849,124815,Drama|Biopic|Politics,,,,,,,,,,
Rules of Engagement,2000,*Request,,tt0160797,10479,War|Legal,,,,,,,,,,
Rumble Fish,1983,,,tt0086216,232,Crime|Action,,,,,,,,,,
Run Lola Run,1998,***Request,,tt0130827,104,Crime|Thriller,German,,,,,,,,,
Run Lola Run,1998,*Request,,tt0130827,104,Crime|Thriller,,,,,,,,,,
Rush,2013,***Request,,tt1979320,96721,Biopic|Drama,,,,,,,,,,
Rush Hour,1998,**Request,,tt0120812,2109,Action|Crime,,,,,,,,,,
Rush Hour 2,2001,,,tt0266915,5175,Action|Crime,,,,,,,,,,
Rush Hour 3,2007,,,tt0293564,5174,Action|Crime,,,,,,,,,,
Rushmore,1998,Yes,,tt0128445,11545,Dramedy,,,,,,,,,,
RV,2006,****Request,,tt0449089,9530,Adventure|Comedy,,,,,,,,,,
Sabrina,1995,**Request,,tt0114319,11860,RomCom,,,,,,,,,,
Sabrina,1954,,,tt0047437,6620,RomCom,,,,,,,,,,
Safety Not Guaranteed,2012,Yes,,tt1862079,84332,Time Travel|Supernatural,,,,,,,,,,
Saint Omer,2022,***Request,,tt15376894,925943,Drama,French,,,,,,,,,
Salmon Fishing in the Yemen,2011,Yes,,tt1441952,81025,Dramedy|Romance,,,,,,,,,,
Salmon Fishing in Yemen,2011,**Request,,tt1441952,81025,Romance,,,,,,,,,,
Salyut 7: History's Most Daring Space Mission,2017,,Magellan,tt6537238,438740,History|SciFi,,,,,,,,,,
Samba Traoré,1992,Arr,,tt0108031,241172,Drama|Crime,,,,,,,,,,
Same Kind of Different as Me,2017,,,tt1230168,300687,Drama,,,,,,,,,,
Samson and Delilah ,2009,,,tt1340123,47075,Romance,Australia,,,,,,,,,
Samurai Rebellion,1967,*Request,,tt0061847,27031,,Japanese,,,,,,,,,
Sanjuro,1962,*Request,,tt0056443,11712,,Japanese,,,,,,,,,
Sansho the Bailiff,1954,,,tt0047445,20532,Drama,Japanese,,,,,,,,,
Santa Clause Is Comin' to Town,1970,Arr - X,,tt0066327,13400,Christmas,,,,,,,,,,
Santa Fe Trail,1940,Yes,,tt0033021,1718,Western|War,,,,,,,,,,
Santantango,1994,***Request,,tt0111341,31414,Drama,Hungarian,,,,,,,,,
Sarraounia,1986,****Request,,tt0091892,162532,War|History,French,,,,,,,,,
Saturday Fiction,2019,Arr - X,,tt8499638,497834,Drama|History,Chinese,,,,,,,,,
Saturday Night Fever,1977,Yes,,tt0076666,11009,Music,,1970s,,,,,,,,
Sausage Party,2016,*Request,,tt1700841,223702,3D Animation,,,,,,,,,,
Saving Mr. Banks,2013,,,tt2140373,140823,Biopic,,,,,,,,,,
Saving Private Ryan,1998,Yes,,tt0120815,857,War,,War,,,,,,,,
Saw,2004,**Request,,tt0387564,176,Horror,,,,,,,,,,
Saw II,2005,,,tt0432348,215,Horror,,,,,,,,,,
Saw III,2006,,,tt0489270,214,Horror,,,,,,,,,,
Saw IV,2007,,,tt0890870,663,Horror,,,,,,,,,,
Saw V:,2008,,,tt1132626,11917,Horror,,,,,,,,,,
Saw VI:,2009,,,tt1233227,22804,Horror,,,,,,,,,,
Saw: The Final Chapter,2010,,,tt1477076,41439,Horror,,,,,,,,,,
Say Anything,1989,Yes,,tt0098258,2028,RomCom,,,,,,,,,,
Scarface,1983,Yes,,tt0086250,111,Crime,,1980s,,,,,,,,
Scary Movie,2000,Yes,,tt0175142,4247,Horror|Comedy,,,,,,,,,,
Scary Movie 2,2001,Yes,,tt0257106,4248,Horror|Comedy,,,,,,,,,,
Scary Movie 3,2003,Yes,,tt0306047,4256,Horror|Comedy,,,,,,,,,,
Scary Movie 4,2006,,,tt0362120,4257,Comedy|Horror,,,,,,,,,,
Scary Movie 5,2013,,,tt0795461,4258,Horror|Comedy,,,,,,,,,,
Scent of a Woman,1992,*Request,,tt0105323,9475,Drama,,,,,,,,,,
Schindler's List,1993,Yes,,tt0108052,424,War|History|Religion|Biopic,,History,,,,,,,,
School of Rock,2003,Yes,,tt0332379,1584,Music|Comedy,,Musical,,,,,,,,
School Ties,1992,Yes,,tt0105327,14684,Drama,,,,,,,,,,
Scoob!,2020,Yes,,tt3152592,385103,3D Animation|Mystery|Family,,,,,,,,,,
Scooby-Doo,2002,Yes,,tt0267913,9637,Family|Mystery,,,,,,,,,,
Scooby-Doo 2: Monsters Unleashed,2004,Yes,,tt0331632,11024,Family|Mystery,,,,,,,,,,
Scooby-Doo and the Alien Invaders,2000,,,tt0253658,20410,2D Animation,,,,,,,,,,
Scooby-Doo and the Cyber Chase,2001,Yes,,tt0290057,15601,2D Animation,,,,,,,,,,
Scooby-Doo and the Ghoul School,1988,,,tt0189071,13350,2D Animation,,,,,,,,,,
Scooby-Doo Meets the Boo Brothers,1987,,,tt0189070,24787,2D Animation,,,,,,,,,,
Scooby-Doo on Zombie Island,1998,,,tt0166792,13151,2D Animation,,,,,,,,,,
Scooby-Doo! Abracadabra-Doo,2010,,,tt1599351,32916,2D Animation,,,,,,,,,,
Scooby-Doo! Adventures: The Mystery Map,2013,,,tt3043386,210769,2D Animation,,,,,,,,,,
Scooby-Doo! and the Goblin King,2008,,,tt1295021,12903,2D Animation,,,,,,,,,,
Scooby-Doo! and the Legend of the Vampire,2003,***Request,,tt0357139,30074,2D Animation,,,,,,,,,,
Scooby-Doo! and the Loch Ness Monster,2004,,,tt0418141,12902,2D Animation,,,,,,,,,,
Scooby-Doo! and the Monster of Mexico,2003,,,tt0369903,21956,2D Animation,,,,,,,,,,
Scooby-Doo! and the Reluctant Werewolf,1988,,,tt0189072,37211,2D Animation,,,,,,,,,,
Scooby-Doo! and the Samurai Sword,2009,,,tt1421378,16390,2D Animation,,,,,,,,,,
Scooby-Doo! and the Witch's Ghost,1999,*****Request,,tt0196931,17681,2D Animation,,,,,,,,,,
Scooby-Doo! Camp Scare,2010,,,tt1731767,45752,2D Animation,,,,,,,,,,
Scooby-Doo! in Arabian Nights,1994,,,tt0192578,13351,2D Animation,,,,,,,,,,
Scooby-Doo! in Where's My Mummy?,2005,,,tt0480461,20558,2D Animation,,,,,,,,,,
Scooby-Doo! Legend of the Phantosaur,2011,,,tt1777608,67900,2D Animation,,,,,,,,,,
Scooby-Doo! Mask of the Blue Falcon,2013,,,tt2586070,151535,2D Animation,,,,,,,,,,
Scooby-Doo! Music of the Vampire,2012,,,tt2162709,81900,2D Animation,,,,,,,,,,
Scooby-Doo! Pirates Ahoy!,2006,,,tt0867418,13355,2D Animation,,,,,,,,,,
Scooby-Doo! Stage Fright,2013,,,tt3025994,203696,2D Animation,,,,,,,,,,
Scott Pilgrim vs. the World,2010,Yes,,tt0446029,22538,Action|Romance,,,,,,,,,,
Scream,1996,Yes,,tt0117571,4232,Horror,,,,,,,,,,
Scream,2022,,,tt11245972,646385,Horror,,,,,,,,,,
Scream 2,1997,Yes,,tt0120082,4233,Horror,,,,,,,,,,
Scream 3,2000,Yes,,tt0134084,4234,Horror,,,,,,,,,,
Scream 4,2011,Yes,,tt1262416,41446,Horror,,,,,,,,,,
Scrooge,1935,,PBS,tt0026972,41118,Christmas,,,,,,,,,,
Scrooged,1988,Yes,,tt0096061,9647,Christmas,,,,,,,,,,
Se7en,1995,Yes,,tt0114369,807,Crime,,Crime|1990s,,,,,,,,
Seabiscuit,2003,*Request,,tt0329575,4464,Sports|History,,,,,,,,,,
Searching,2018,Yes,,tt7668870,489999,Mystery|Thriller,,,,,,,,,,
Second Chorus,1940,**Request,PBS,tt0033029,23627,Music|RomCom,,,,,,,,,,
Second Honeymoon,1937,**Request,Youtube,tt0029529,206377,RomCom,,,,,,,,,,
Seconds,1966,Yes,,tt0060955,20620,SciFi|Thriller,,,,,,,,,,
Secret Agent,1936,,PBS,tt0028231,2761,Espionage|Mystery,,,,,,,,,,
Secretariat ,2010,*Request,,tt1028576,39486,Sports,,,,,,,,,,
See How They Run,2022,Yes,,tt13640696,766475,Mystery|Comedy,,,,,,,,,,
Seeking a Friend for the End of the World,2012,****Request,,tt1307068,88005,Apocalypse,,,,,,,,,,
Selena,1997,,,tt0120094,16052,Biopic|Music,,,,,,,,,,
Selma,2014,Yes,,tt1020072,273895,Biopic|History,,Biopic,,,,,,,,
Semi Pro,2008,Yes,,tt0839980,13260,Sports,,,,,,,,,,
Senior Year,2022,Yes,,tt5315212,800937,Comedy,,,,,,,,,,
Sense and Sensibility,1995,**Request,,tt0114388,4584,Romance,,,,,,,,,,
Serendipity,2001,****Request,,tt0240890,9778,RomCom,,,,,,,,,,
Serenity,2005,***Request,,tt0379786,16320,SciFi|Action,,,,,,,,,,
Sergeant Murphy,1938,*Request,,tt0030731,182918,Sports,BATS,,,,,,,,,
Serious Moonlight,2009,,,tt1133993,27989,RomCom,,,,,,,,,,
Serpico,1973,,,tt0070666,9040,Crime,,,,,,,,,,
Set It Up,2018,,,tt5304992,384677,RomCom,,,,,,,,,,
Settlers,2021,Yes,,tt9373688,791568,SciFi,,,,,,,,,,
Seven Psychopaths,2012,Yes,,tt1931533,86838,Comedy|Crime,,,,,,,,,,
Seven Samurai,1954,Yes,,tt0047478,346,Action,Japanese,International|1950s,,,,,,,,
Sex and the City,2008,*Request,,tt1000774,4564,RomCom,,,,,,,,,,
